               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,             0.06364,             0.44366,             0.02109,           0.0045349,             0.25771,           0.0030739,          0.00064255,            0.072163,            0.091596,            0.027406,           0.0079903,           0.0079903,           0.0079903
                  96,            0.063995,             0.44664,            0.021095,           0.0045371,             0.30121,           0.0031756,          0.00068569,            0.073554,            0.098187,            0.027301,           0.0079509,           0.0079509,           0.0079509
                  97,            0.063643,              0.4506,            0.021147,           0.0050019,              0.2881,           0.0035817,          0.00077717,            0.073524,             0.10813,            0.027263,           0.0079112,           0.0079112,           0.0079112
                  98,            0.063572,             0.44626,            0.021103,           0.0051446,             0.31464,           0.0059851,           0.0014978,            0.071469,            0.091192,            0.027404,           0.0078713,           0.0078713,           0.0078713
                  99,            0.063591,             0.44562,            0.021104,           0.0051516,              0.2784,           0.0035001,          0.00075094,            0.071019,            0.087549,            0.027519,           0.0078311,           0.0078311,           0.0078311
                 100,            0.063896,              0.4486,            0.021128,           0.0049841,             0.27796,           0.0034083,          0.00074067,            0.071643,            0.089248,            0.027402,           0.0077907,           0.0077907,           0.0077907
                 101,             0.06388,             0.44885,            0.021141,           0.0051138,             0.31446,           0.0034962,          0.00075533,            0.072333,            0.091476,            0.027479,             0.00775,             0.00775,             0.00775
                 102,            0.063838,             0.44366,            0.021085,           0.0044871,             0.32561,           0.0031066,          0.00068501,            0.071452,            0.081599,            0.027581,           0.0077091,           0.0077091,           0.0077091
                 103,            0.063909,             0.44796,              0.0211,           0.0043981,             0.28494,           0.0029961,          0.00067914,            0.071868,            0.087873,            0.027493,           0.0076679,           0.0076679,           0.0076679
                 104,            0.063999,             0.44519,            0.021078,           0.0048785,             0.31606,           0.0034591,          0.00077736,             0.07252,            0.089877,            0.027404,           0.0076265,           0.0076265,           0.0076265
                 105,            0.063479,             0.44917,            0.021141,           0.0052524,             0.32459,           0.0036893,          0.00081617,            0.071738,            0.097215,            0.027382,           0.0075848,           0.0075848,           0.0075848
                 106,            0.063264,             0.44886,            0.021147,           0.0056141,              0.2562,           0.0045639,          0.00097876,            0.071157,            0.090327,            0.027442,            0.007543,            0.007543,            0.007543
                 107,            0.063294,             0.44731,            0.021074,           0.0050736,             0.26196,              0.0046,           0.0011073,            0.071171,            0.090444,             0.02735,           0.0075009,           0.0075009,           0.0075009
                 108,            0.063456,             0.44462,            0.021049,           0.0047085,             0.30452,           0.0032247,           0.0007038,            0.072554,            0.096298,            0.027353,           0.0074585,           0.0074585,           0.0074585
                 109,            0.062969,             0.44885,            0.021086,           0.0048015,             0.27077,           0.0034889,           0.0007521,            0.072323,            0.097641,            0.027435,            0.007416,            0.007416,            0.007416
                 110,            0.063339,             0.45072,            0.021141,           0.0051238,              0.2619,            0.003347,          0.00074546,            0.071399,            0.085098,             0.02744,           0.0073733,           0.0073733,           0.0073733
                 111,            0.063536,             0.45508,            0.021158,            0.004788,              0.2584,           0.0031727,          0.00068463,            0.071487,            0.088296,             0.02736,           0.0073303,           0.0073303,           0.0073303
                 112,            0.063588,              0.4521,            0.021131,           0.0050293,             0.30298,           0.0034427,          0.00074449,            0.072081,            0.092607,            0.027296,           0.0072872,           0.0072872,           0.0072872
                 113,              0.0636,             0.44898,            0.021138,           0.0051266,             0.32353,            0.003504,          0.00075336,            0.071004,            0.089359,            0.027412,           0.0072438,           0.0072438,           0.0072438
